Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1100.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1150.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1200.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1250.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1250.00,0.00,-0.01,-0.00,0.00,0.00,0.00
0.00,1250.00,0.00,-0.01,-0.00,0.00,0.00,0.00
